indicator_code,indicator_name,country_code,country,year,value
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1990,3.2807399838791
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1989,3.50423498246977
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1988,3.16230679885588
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1987,3.45881482250819
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1986,3.89189336921901
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1985,4.23329294080071
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1984,4.67206470866529
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1983,4.05222646088553
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1982,4.67793580143557
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1981,4.35894875975102
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1980,4.09267654952705
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1979,3.97186855390761
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1978,4.71236806999629
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1977,4.67039341155922
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1976,4.30406721575534
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1975,4.42034536865508
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1974,5.16159777738465
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1973,5.27838191236212
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1972,4.78618460399117
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1971,4.55777369450511
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1970,4.60433455007898
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1969,5.62152711614051
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1968,5.4042485924281
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1967,5.75493896903453
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1966,6.68924060876016
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1965,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1964,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1963,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1962,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1961,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,DNK,Denmark,1960,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2025,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2024,1.29979455802577
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2023,1.48475796304424
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2022,1.72017137018833
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2021,1.46334541457898
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2020,1.4604342657704
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2019,1.40828485472535
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2018,1.53110170543578
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2017,1.43496006533197
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2016,1.33798472564444
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2015,1.50360116027898
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2014,1.46154600121993
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2013,1.36140137870511
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2012,1.52594468949115
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2011,1.55137276231397
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2010,1.50088040274637
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2009,1.23241577481447
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2008,1.42030674677991
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2007,1.516727357675
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2006,1.42706409375236
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2005,1.58270403235962
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2004,1.72018557547967
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2003,1.74560664256609
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2002,1.90378389721189
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2001,2.00226015670254
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,2000,1.98449655121117
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1999,2.11672166680524
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1998,2.2355571969051
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1997,2.21545959227374
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1996,2.27526049667286
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1995,2.313383133861
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1994,2.27070751919673
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1993,2.17161277383409
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1992,2.45934288583764
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1991,2.47177542612757
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1990,2.97794544466016
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1989,2.95985320818883
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1988,2.69305175565178
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1987,2.92256792569356
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1986,3.05818780099865
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1985,3.15221803900914
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1984,3.16593850567096
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1983,3.3955486373867
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1982,3.84065071640816
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1981,3.33926677836126
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1980,3.41563785088454
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1979,3.91512497382701
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1978,3.9496921083797
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1977,4.08042323446105
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1976,4.30557383613474
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1975,4.55482828580346
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1974,5.13052303762004
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1973,6.45671939248342
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1972,6.4680166974781
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1971,5.79288542322588
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1970,6.32350889683139
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1969,6.36707415175108
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1968,6.99929805727027
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1967,7.22912170874241
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1966,7.2562559484233
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1965,7.45518882827474
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1964,7.65134955635797
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1963,8.46106644330133
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1962,9.42435111401664
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1961,8.71811104626433
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,FRA,France,1960,10.1484983970751
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2025,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2024,0.638070794582258
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2023,0.648180849687737
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2022,0.681106058275464
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2021,0.698210493866494
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2020,0.683760683760684
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2019,0.576929649470186
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2018,0.563097756036101
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2017,0.606135163563991
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2016,0.590496095532871
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2015,0.633552833586443
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2014,0.737947357586346
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2013,0.640890919985333
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2012,0.62478654917094
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2011,0.704214809469773
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2010,0.565712301782542
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2009,0.680900728162344
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2008,0.669821878060213
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2007,0.553318266269432
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2006,0.575070361550119
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2005,0.547158772249259
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2004,0.741442331384033
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2003,0.831206604029142
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2002,0.899764449050179
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2001,0.758425159620422
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,2000,0.805152979066022
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1999,0.856765899800043
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1998,0.934878600404466
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1997,0.94602306218109
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1996,1.0706987343601
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1995,1.23005517468866
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1994,1.29313777851733
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1993,1.25089299086945
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1992,1.23987354389515
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1991,1.25016374315936
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1990,1.27440638130956
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1989,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1988,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1987,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1986,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1985,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1984,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1983,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1982,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1981,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1980,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1979,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1978,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1977,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1976,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1975,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1974,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1973,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1972,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1971,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1970,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1969,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1968,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1967,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1966,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1965,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1964,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1963,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1962,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1961,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,GBR,United Kingdom,1960,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2025,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2024,1.02114448018423
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2023,0.846910710164401
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2022,1.17281530326124
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2021,1.03312440304987
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2020,1.00897235932956
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2019,0.953896616119834
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2018,0.928168981879793
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2017,1.11981590911886
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2016,0.925941331563359
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2015,0.86869465225802
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2014,1.21732475012945
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2013,1.07000530417849
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2012,0.98628534243733
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2011,1.20481169133057
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2010,0.955429971049666
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2009,0.557956348121
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2008,0.850028643552735
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2007,1.04322286551282
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2006,0.921152718855531
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2005,1.03354966551094
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2004,1.57408727204836
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2003,1.48000381983801
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2002,1.7353084894094
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2001,1.99385983232223
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,2000,2.50492903890048
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1999,2.57229167369639
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1998,3.47535460725289
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1997,3.90674426489094
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1996,4.69011481893998
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1995,5.58019048648672
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1994,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1993,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1992,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1991,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1990,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1989,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1988,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1987,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1986,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1985,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1984,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1983,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1982,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1981,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1980,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1979,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1978,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1977,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1976,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1975,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1974,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1973,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1972,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1971,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1970,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1969,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1968,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1967,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1966,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1965,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1964,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1963,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1962,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1961,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,IRL,Ireland,1960,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2025,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2024,1.72968455863421
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2023,1.75149243000648
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2022,1.64194723390554
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2021,1.65464640233302
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2020,1.73737205482673
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2019,1.7588069903961
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2018,1.75987236955923
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2017,1.96787421373596
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2016,1.86399139098136
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2015,1.80598562591626
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2014,1.80098935055634
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2013,1.84474290341919
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2012,1.69697006526574
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2011,1.59844393327571
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2010,1.78780819318779
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2009,1.56591919996572
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2008,1.65239006969149
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2007,1.83180121231584
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2006,1.95984638535758
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2005,1.87119658954082
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2004,1.87462493392253
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2003,2.06777613560665
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2002,2.0874883923476
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2001,2.23546975717531
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,2000,2.31074921880356
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1999,2.33896554268428
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1998,2.56560268869083
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1997,2.97435481253043
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1996,2.88213147987257
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1995,3.10878945071993
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1994,3.21743824904668
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1993,3.19058691390917
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1992,3.64362824909901
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1991,3.90617455072096
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1990,4.01809303225838
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1989,4.15045950732726
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1988,3.83523157418457
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1987,3.88234817225228
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1986,3.9287473115015
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1985,3.80493085181904
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1984,3.78379696982182
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1983,3.80758450873502
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1982,3.98013422524528
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1981,3.87261379108257
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1980,3.45005662203806
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1979,3.50298319967165
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1978,3.53727744869084
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1977,3.66457017762992
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1976,4.3268125142264
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1975,4.33280480567973
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1974,4.04648888634027
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1973,4.68291709043437
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1972,4.75405839809106
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1971,4.80912730820138
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1970,5.17538403445626
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1969,5.63506417571136
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1968,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1967,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1966,
NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,NLD,Netherlands,1965,
